user_id,event_id
1014,1
1014,2
1014,3
1014,4
1014,5
1014,6
1014,7
1014,8
1014,9
1014,16
1014,17
1014,18
1014,19
1014,20
1014,21
1014,22
1014,23
1014,24
1014,25
1014,26
1014,27
1014,28
1014,31
1014,32
1014,33
1014,34
1014,35
1014,36
1014,37
1014,38
1014,39
1014,40
1014,41
1014,42
1014,43
1014,44
1014,45
1014,46
1014,70
1014,79
1014,80
1014,81
1014,82
1014,83
1014,86
1014,87
1014,88
1014,89
1014,90
1014,91
1014,92
1014,93
1014,94
1014,95
1014,96
1014,97
1014,98
1014,99
1014,100
1014,101
1014,102
1014,103
1014,104
1014,105
1014,106
1014,107
1014,108
1014,109
1014,110
1014,111
1014,112
1014,113
1014,114
1014,115
1014,116
1014,117
1014,118
1014,119
1014,126
1014,146
1014,147
1014,156
1014,157
1014,158
1014,159
1014,160
1014,161
1014,162
1014,163
1014,164
1014,165
1014,166
1014,167
1014,168
1014,169
1014,176
1014,177
1014,178
1014,179
1014,180
1014,181
1014,182
1014,183
1014,184
1014,185
1014,186
1014,187
1014,188
1014,189
1014,190
1014,191
1014,192
1014,193
1014,200
1014,201
1014,202
1014,214
1014,215
1014,216
1014,217
1014,218
1014,219
1014,220
1014,232
1014,233
1014,236
1014,237
1014,238
1014,239
1014,240
1014,241
1014,242
1014,243
1014,244
1014,245
1014,246
1014,248
