user_id,event_id
485,1
485,2
485,3
485,4
485,5
485,6
485,7
485,8
485,9
485,16
485,17
485,18
485,19
485,20
485,21
485,22
485,23
485,24
485,25
485,26
485,27
485,28
485,31
485,32
485,33
485,34
485,35
485,36
485,37
485,38
485,39
485,40
485,41
485,42
485,43
485,44
485,45
485,46
485,70
485,79
485,80
485,81
485,82
485,83
485,86
485,87
485,88
485,89
485,90
485,91
485,92
485,93
485,94
485,95
485,96
485,97
485,98
485,99
485,100
485,101
485,102
485,103
485,104
485,105
485,106
485,107
485,108
485,109
485,110
485,111
485,112
485,113
485,114
485,115
485,116
485,117
485,118
485,119
485,126
485,146
485,147
485,156
485,157
485,158
485,159
485,160
485,161
485,162
485,163
485,164
485,165
485,166
485,167
485,168
485,169
485,176
485,177
485,178
485,179
485,180
485,181
485,182
485,183
485,184
485,185
485,186
485,187
485,188
485,189
485,190
485,191
485,192
485,193
485,200
485,201
485,202
485,214
485,215
485,216
485,217
485,218
485,219
485,220
485,232
485,233
485,236
485,237
485,238
485,239
485,240
485,241
485,242
485,243
485,244
485,245
485,246
485,248
