user_id,event_id
625,1
625,2
625,3
625,4
625,5
625,6
625,7
625,8
625,9
625,16
625,17
625,18
625,19
625,20
625,21
625,22
625,23
625,24
625,25
625,26
625,27
625,28
625,31
625,32
625,33
625,34
625,35
625,36
625,37
625,38
625,39
625,40
625,41
625,42
625,43
625,44
625,45
625,46
625,70
625,79
625,80
625,81
625,82
625,83
625,86
625,87
625,88
625,89
625,90
625,91
625,92
625,93
625,94
625,95
625,96
625,97
625,98
625,99
625,100
625,101
625,102
625,103
625,104
625,105
625,106
625,107
625,108
625,109
625,110
625,111
625,112
625,113
625,114
625,115
625,116
625,117
625,118
625,119
625,126
625,146
625,147
625,156
625,157
625,158
625,159
625,160
625,161
625,162
625,163
625,164
625,165
625,166
625,167
625,168
625,169
625,176
625,177
625,178
625,179
625,180
625,181
625,182
625,183
625,184
625,185
625,186
625,187
625,188
625,189
625,190
625,191
625,192
625,193
625,200
625,201
625,202
625,214
625,215
625,216
625,217
625,218
625,219
625,220
625,232
625,233
625,236
625,237
625,238
625,239
625,240
625,241
625,242
625,243
625,244
625,245
625,246
625,248
