user_id,event_id
1461,1
1461,2
1461,3
1461,4
1461,5
1461,6
1461,7
1461,8
1461,9
1461,16
1461,17
1461,18
1461,19
1461,20
1461,21
1461,22
1461,23
1461,24
1461,25
1461,26
1461,27
1461,28
1461,31
1461,32
1461,33
1461,34
1461,35
1461,36
1461,37
1461,38
1461,39
1461,40
1461,41
1461,42
1461,43
1461,44
1461,45
1461,46
1461,70
1461,79
1461,80
1461,81
1461,82
1461,83
1461,86
1461,87
1461,88
1461,89
1461,90
1461,91
1461,92
1461,93
1461,94
1461,95
1461,96
1461,97
1461,98
1461,99
1461,100
1461,101
1461,102
1461,103
1461,104
1461,105
1461,106
1461,107
1461,108
1461,109
1461,110
1461,111
1461,112
1461,113
1461,114
1461,115
1461,116
1461,117
1461,118
1461,119
1461,126
1461,146
1461,147
1461,156
1461,157
1461,158
1461,159
1461,160
1461,161
1461,162
1461,163
1461,164
1461,165
1461,166
1461,167
1461,168
1461,169
1461,176
1461,177
1461,178
1461,179
1461,180
1461,181
1461,182
1461,183
1461,184
1461,185
1461,186
1461,187
1461,188
1461,189
1461,190
1461,191
1461,192
1461,193
1461,200
1461,201
1461,202
1461,214
1461,215
1461,216
1461,217
1461,218
1461,219
1461,220
1461,232
1461,233
1461,236
1461,237
1461,238
1461,239
1461,240
1461,241
1461,242
1461,243
1461,244
1461,245
1461,246
1461,248
