user_id,event_id
707,1
707,2
707,3
707,4
707,5
707,6
707,7
707,8
707,9
707,16
707,17
707,18
707,19
707,20
707,21
707,22
707,23
707,24
707,25
707,26
707,27
707,28
707,31
707,32
707,33
707,34
707,35
707,36
707,37
707,38
707,39
707,40
707,41
707,42
707,43
707,44
707,45
707,46
707,70
707,79
707,80
707,81
707,82
707,83
707,86
707,87
707,88
707,89
707,90
707,91
707,92
707,93
707,94
707,95
707,96
707,97
707,98
707,99
707,100
707,101
707,102
707,103
707,104
707,105
707,106
707,107
707,108
707,109
707,110
707,111
707,112
707,113
707,114
707,115
707,116
707,117
707,118
707,119
707,126
707,146
707,147
707,156
707,157
707,158
707,159
707,160
707,161
707,162
707,163
707,164
707,165
707,166
707,167
707,168
707,169
707,176
707,177
707,178
707,179
707,180
707,181
707,182
707,183
707,184
707,185
707,186
707,187
707,188
707,189
707,190
707,191
707,192
707,193
707,200
707,201
707,202
707,214
707,215
707,216
707,217
707,218
707,219
707,220
707,232
707,233
707,236
707,237
707,238
707,239
707,240
707,241
707,242
707,243
707,244
707,245
707,246
707,248
