user_id,event_id
511,1
511,2
511,3
511,4
511,5
511,6
511,7
511,8
511,9
511,16
511,17
511,18
511,19
511,20
511,21
511,22
511,23
511,24
511,25
511,26
511,27
511,28
511,31
511,32
511,33
511,34
511,35
511,36
511,37
511,38
511,39
511,40
511,41
511,42
511,43
511,44
511,45
511,46
511,70
511,79
511,80
511,81
511,82
511,83
511,86
511,87
511,88
511,89
511,90
511,91
511,92
511,93
511,94
511,95
511,96
511,97
511,98
511,99
511,100
511,101
511,102
511,103
511,104
511,105
511,106
511,107
511,108
511,109
511,110
511,111
511,112
511,113
511,114
511,115
511,116
511,117
511,118
511,119
511,126
511,146
511,147
511,156
511,157
511,158
511,159
511,160
511,161
511,162
511,163
511,164
511,165
511,166
511,167
511,168
511,169
511,176
511,177
511,178
511,179
511,180
511,181
511,182
511,183
511,184
511,185
511,186
511,187
511,188
511,189
511,190
511,191
511,192
511,193
511,200
511,201
511,202
511,214
511,215
511,216
511,217
511,218
511,219
511,220
511,232
511,233
511,236
511,237
511,238
511,239
511,240
511,241
511,242
511,243
511,244
511,245
511,246
511,248
