user_id,event_id
1300,1
1300,2
1300,3
1300,4
1300,5
1300,6
1300,7
1300,8
1300,9
1300,16
1300,17
1300,18
1300,19
1300,20
1300,21
1300,22
1300,23
1300,24
1300,25
1300,26
1300,27
1300,28
1300,31
1300,32
1300,33
1300,34
1300,35
1300,36
1300,37
1300,38
1300,39
1300,40
1300,41
1300,42
1300,43
1300,44
1300,45
1300,46
1300,70
1300,79
1300,80
1300,81
1300,82
1300,83
1300,86
1300,87
1300,88
1300,89
1300,90
1300,91
1300,92
1300,93
1300,94
1300,95
1300,96
1300,97
1300,98
1300,99
1300,100
1300,101
1300,102
1300,103
1300,104
1300,105
1300,106
1300,107
1300,108
1300,109
1300,110
1300,111
1300,112
1300,113
1300,114
1300,115
1300,116
1300,117
1300,118
1300,119
1300,126
1300,146
1300,147
1300,156
1300,157
1300,158
1300,159
1300,160
1300,161
1300,162
1300,163
1300,164
1300,165
1300,166
1300,167
1300,168
1300,169
1300,176
1300,177
1300,178
1300,179
1300,180
1300,181
1300,182
1300,183
1300,184
1300,185
1300,186
1300,187
1300,188
1300,189
1300,190
1300,191
1300,192
1300,193
1300,200
1300,201
1300,202
1300,214
1300,215
1300,216
1300,217
1300,218
1300,219
1300,220
1300,232
1300,233
1300,236
1300,237
1300,238
1300,239
1300,240
1300,241
1300,242
1300,243
1300,244
1300,245
1300,246
1300,248
