user_id,event_id
578,1
578,2
578,3
578,4
578,5
578,6
578,7
578,8
578,9
578,16
578,17
578,18
578,19
578,20
578,21
578,22
578,23
578,24
578,25
578,26
578,27
578,28
578,31
578,32
578,33
578,34
578,35
578,36
578,37
578,38
578,39
578,40
578,41
578,42
578,43
578,44
578,45
578,46
578,70
578,79
578,80
578,81
578,82
578,83
578,86
578,87
578,88
578,89
578,90
578,91
578,92
578,93
578,94
578,95
578,96
578,97
578,98
578,99
578,100
578,101
578,102
578,103
578,104
578,105
578,106
578,107
578,108
578,109
578,110
578,111
578,112
578,113
578,114
578,115
578,116
578,117
578,118
578,119
578,126
578,146
578,147
578,156
578,157
578,158
578,159
578,160
578,161
578,162
578,163
578,164
578,165
578,166
578,167
578,168
578,169
578,176
578,177
578,178
578,179
578,180
578,181
578,182
578,183
578,184
578,185
578,186
578,187
578,188
578,189
578,190
578,191
578,192
578,193
578,200
578,201
578,202
578,214
578,215
578,216
578,217
578,218
578,219
578,220
578,232
578,233
578,236
578,237
578,238
578,239
578,240
578,241
578,242
578,243
578,244
578,245
578,246
578,248
