user_id,event_id
795,1
795,2
795,3
795,4
795,5
795,6
795,7
795,8
795,9
795,16
795,17
795,18
795,19
795,20
795,21
795,22
795,23
795,24
795,25
795,26
795,27
795,28
795,31
795,32
795,33
795,34
795,35
795,36
795,37
795,38
795,39
795,40
795,41
795,42
795,43
795,44
795,45
795,46
795,70
795,79
795,80
795,81
795,82
795,83
795,86
795,87
795,88
795,89
795,90
795,91
795,92
795,93
795,94
795,95
795,96
795,97
795,98
795,99
795,100
795,101
795,102
795,103
795,104
795,105
795,106
795,107
795,108
795,109
795,110
795,111
795,112
795,113
795,114
795,115
795,116
795,117
795,118
795,119
795,126
795,146
795,147
795,156
795,157
795,158
795,159
795,160
795,161
795,162
795,163
795,164
795,165
795,166
795,167
795,168
795,169
795,176
795,177
795,178
795,179
795,180
795,181
795,182
795,183
795,184
795,185
795,186
795,187
795,188
795,189
795,190
795,191
795,192
795,193
795,200
795,201
795,202
795,214
795,215
795,216
795,217
795,218
795,219
795,220
795,232
795,233
795,236
795,237
795,238
795,239
795,240
795,241
795,242
795,243
795,244
795,245
795,246
795,248
