user_id,event_id
567,1
567,2
567,3
567,4
567,5
567,6
567,7
567,8
567,9
567,16
567,17
567,18
567,19
567,20
567,21
567,22
567,23
567,24
567,25
567,26
567,27
567,28
567,31
567,32
567,33
567,34
567,35
567,36
567,37
567,38
567,39
567,40
567,41
567,42
567,43
567,44
567,45
567,46
567,70
567,79
567,80
567,81
567,82
567,83
567,86
567,87
567,88
567,89
567,90
567,91
567,92
567,93
567,94
567,95
567,96
567,97
567,98
567,99
567,100
567,101
567,102
567,103
567,104
567,105
567,106
567,107
567,108
567,109
567,110
567,111
567,112
567,113
567,114
567,115
567,116
567,117
567,118
567,119
567,126
567,146
567,147
567,156
567,157
567,158
567,159
567,160
567,161
567,162
567,163
567,164
567,165
567,166
567,167
567,168
567,169
567,176
567,177
567,178
567,179
567,180
567,181
567,182
567,183
567,184
567,185
567,186
567,187
567,188
567,189
567,190
567,191
567,192
567,193
567,200
567,201
567,202
567,214
567,215
567,216
567,217
567,218
567,219
567,220
567,232
567,233
567,236
567,237
567,238
567,239
567,240
567,241
567,242
567,243
567,244
567,245
567,246
567,248
