user_id,event_id
473,1
473,2
473,3
473,4
473,5
473,6
473,7
473,8
473,9
473,16
473,17
473,18
473,19
473,20
473,21
473,22
473,23
473,24
473,25
473,26
473,27
473,28
473,31
473,32
473,33
473,34
473,35
473,36
473,37
473,38
473,39
473,40
473,41
473,42
473,43
473,44
473,45
473,46
473,70
473,79
473,80
473,81
473,82
473,83
473,86
473,87
473,88
473,89
473,90
473,91
473,92
473,93
473,94
473,95
473,96
473,97
473,98
473,99
473,100
473,101
473,102
473,103
473,104
473,105
473,106
473,107
473,108
473,109
473,110
473,111
473,112
473,113
473,114
473,115
473,116
473,117
473,118
473,119
473,126
473,146
473,147
473,156
473,157
473,158
473,159
473,160
473,161
473,162
473,163
473,164
473,165
473,166
473,167
473,168
473,169
473,176
473,177
473,178
473,179
473,180
473,181
473,182
473,183
473,184
473,185
473,186
473,187
473,188
473,189
473,190
473,191
473,192
473,193
473,200
473,201
473,202
473,214
473,215
473,216
473,217
473,218
473,219
473,220
473,232
473,233
473,236
473,237
473,238
473,239
473,240
473,241
473,242
473,243
473,244
473,245
473,246
473,248
