user_id,event_id
649,1
649,2
649,3
649,4
649,5
649,6
649,7
649,8
649,9
649,16
649,17
649,18
649,19
649,20
649,21
649,22
649,23
649,24
649,25
649,26
649,27
649,28
649,31
649,32
649,33
649,34
649,35
649,36
649,37
649,38
649,39
649,40
649,41
649,42
649,43
649,44
649,45
649,46
649,70
649,79
649,80
649,81
649,82
649,83
649,86
649,87
649,88
649,89
649,90
649,91
649,92
649,93
649,94
649,95
649,96
649,97
649,98
649,99
649,100
649,101
649,102
649,103
649,104
649,105
649,106
649,107
649,108
649,109
649,110
649,111
649,112
649,113
649,114
649,115
649,116
649,117
649,118
649,119
649,126
649,146
649,147
649,156
649,157
649,158
649,159
649,160
649,161
649,162
649,163
649,164
649,165
649,166
649,167
649,168
649,169
649,176
649,177
649,178
649,179
649,180
649,181
649,182
649,183
649,184
649,185
649,186
649,187
649,188
649,189
649,190
649,191
649,192
649,193
649,200
649,201
649,202
649,214
649,215
649,216
649,217
649,218
649,219
649,220
649,232
649,233
649,236
649,237
649,238
649,239
649,240
649,241
649,242
649,243
649,244
649,245
649,246
649,248
