user_id,event_id
488,1
488,2
488,3
488,4
488,5
488,6
488,7
488,8
488,9
488,16
488,17
488,18
488,19
488,20
488,21
488,22
488,23
488,24
488,25
488,26
488,27
488,28
488,31
488,32
488,33
488,34
488,35
488,36
488,37
488,38
488,39
488,40
488,41
488,42
488,43
488,44
488,45
488,46
488,70
488,79
488,80
488,81
488,82
488,83
488,86
488,87
488,88
488,89
488,90
488,91
488,92
488,93
488,94
488,95
488,96
488,97
488,98
488,99
488,100
488,101
488,102
488,103
488,104
488,105
488,106
488,107
488,108
488,109
488,110
488,111
488,112
488,113
488,114
488,115
488,116
488,117
488,118
488,119
488,126
488,146
488,147
488,156
488,157
488,158
488,159
488,160
488,161
488,162
488,163
488,164
488,165
488,166
488,167
488,168
488,169
488,176
488,177
488,178
488,179
488,180
488,181
488,182
488,183
488,184
488,185
488,186
488,187
488,188
488,189
488,190
488,191
488,192
488,193
488,200
488,201
488,202
488,214
488,215
488,216
488,217
488,218
488,219
488,220
488,232
488,233
488,236
488,237
488,238
488,239
488,240
488,241
488,242
488,243
488,244
488,245
488,246
488,248
