user_id,event_id
1305,1
1305,2
1305,3
1305,4
1305,5
1305,6
1305,7
1305,8
1305,9
1305,16
1305,17
1305,18
1305,19
1305,20
1305,21
1305,22
1305,23
1305,24
1305,25
1305,26
1305,27
1305,28
1305,31
1305,32
1305,33
1305,34
1305,35
1305,36
1305,37
1305,38
1305,39
1305,40
1305,41
1305,42
1305,43
1305,44
1305,45
1305,46
1305,70
1305,79
1305,80
1305,81
1305,82
1305,83
1305,86
1305,87
1305,88
1305,89
1305,90
1305,91
1305,92
1305,93
1305,94
1305,95
1305,96
1305,97
1305,98
1305,99
1305,100
1305,101
1305,102
1305,103
1305,104
1305,105
1305,106
1305,107
1305,108
1305,109
1305,110
1305,111
1305,112
1305,113
1305,114
1305,115
1305,116
1305,117
1305,118
1305,119
1305,126
1305,146
1305,147
1305,156
1305,157
1305,158
1305,159
1305,160
1305,161
1305,162
1305,163
1305,164
1305,165
1305,166
1305,167
1305,168
1305,169
1305,176
1305,177
1305,178
1305,179
1305,180
1305,181
1305,182
1305,183
1305,184
1305,185
1305,186
1305,187
1305,188
1305,189
1305,190
1305,191
1305,192
1305,193
1305,200
1305,201
1305,202
1305,214
1305,215
1305,216
1305,217
1305,218
1305,219
1305,220
1305,232
1305,233
1305,236
1305,237
1305,238
1305,239
1305,240
1305,241
1305,242
1305,243
1305,244
1305,245
1305,246
1305,248
