user_id,event_id
1212,1
1212,2
1212,3
1212,4
1212,5
1212,6
1212,7
1212,8
1212,9
1212,16
1212,17
1212,18
1212,19
1212,20
1212,21
1212,22
1212,23
1212,24
1212,25
1212,26
1212,27
1212,28
1212,31
1212,32
1212,33
1212,34
1212,35
1212,36
1212,37
1212,38
1212,39
1212,40
1212,41
1212,42
1212,43
1212,44
1212,45
1212,46
1212,70
1212,79
1212,80
1212,81
1212,82
1212,83
1212,86
1212,87
1212,88
1212,89
1212,90
1212,91
1212,92
1212,93
1212,94
1212,95
1212,96
1212,97
1212,98
1212,99
1212,100
1212,101
1212,102
1212,103
1212,104
1212,105
1212,106
1212,107
1212,108
1212,109
1212,110
1212,111
1212,112
1212,113
1212,114
1212,115
1212,116
1212,117
1212,118
1212,119
1212,126
1212,146
1212,147
1212,156
1212,157
1212,158
1212,159
1212,160
1212,161
1212,162
1212,163
1212,164
1212,165
1212,166
1212,167
1212,168
1212,169
1212,176
1212,177
1212,178
1212,179
1212,180
1212,181
1212,182
1212,183
1212,184
1212,185
1212,186
1212,187
1212,188
1212,189
1212,190
1212,191
1212,192
1212,193
1212,200
1212,201
1212,202
1212,214
1212,215
1212,216
1212,217
1212,218
1212,219
1212,220
1212,232
1212,233
1212,236
1212,237
1212,238
1212,239
1212,240
1212,241
1212,242
1212,243
1212,244
1212,245
1212,246
1212,248
