user_id,event_id
813,1
813,2
813,3
813,4
813,5
813,6
813,7
813,8
813,9
813,16
813,17
813,18
813,19
813,20
813,21
813,22
813,23
813,24
813,25
813,26
813,27
813,28
813,31
813,32
813,33
813,34
813,35
813,36
813,37
813,38
813,39
813,40
813,41
813,42
813,43
813,44
813,45
813,46
813,70
813,79
813,80
813,81
813,82
813,83
813,86
813,87
813,88
813,89
813,90
813,91
813,92
813,93
813,94
813,95
813,96
813,97
813,98
813,99
813,100
813,101
813,102
813,103
813,104
813,105
813,106
813,107
813,108
813,109
813,110
813,111
813,112
813,113
813,114
813,115
813,116
813,117
813,118
813,119
813,126
813,146
813,147
813,156
813,157
813,158
813,159
813,160
813,161
813,162
813,163
813,164
813,165
813,166
813,167
813,168
813,169
813,176
813,177
813,178
813,179
813,180
813,181
813,182
813,183
813,184
813,185
813,186
813,187
813,188
813,189
813,190
813,191
813,192
813,193
813,200
813,201
813,202
813,214
813,215
813,216
813,217
813,218
813,219
813,220
813,232
813,233
813,236
813,237
813,238
813,239
813,240
813,241
813,242
813,243
813,244
813,245
813,246
813,248
