user_id,event_id
701,1
701,2
701,3
701,4
701,5
701,6
701,7
701,8
701,9
701,16
701,17
701,18
701,19
701,20
701,21
701,22
701,23
701,24
701,25
701,26
701,27
701,28
701,31
701,32
701,33
701,34
701,35
701,36
701,37
701,38
701,39
701,40
701,41
701,42
701,43
701,44
701,45
701,46
701,70
701,79
701,80
701,81
701,82
701,83
701,86
701,87
701,88
701,89
701,90
701,91
701,92
701,93
701,94
701,95
701,96
701,97
701,98
701,99
701,100
701,101
701,102
701,103
701,104
701,105
701,106
701,107
701,108
701,109
701,110
701,111
701,112
701,113
701,114
701,115
701,116
701,117
701,118
701,119
701,126
701,146
701,147
701,156
701,157
701,158
701,159
701,160
701,161
701,162
701,163
701,164
701,165
701,166
701,167
701,168
701,169
701,176
701,177
701,178
701,179
701,180
701,181
701,182
701,183
701,184
701,185
701,186
701,187
701,188
701,189
701,190
701,191
701,192
701,193
701,200
701,201
701,202
701,214
701,215
701,216
701,217
701,218
701,219
701,220
701,232
701,233
701,236
701,237
701,238
701,239
701,240
701,241
701,242
701,243
701,244
701,245
701,246
701,248
