user_id,event_id
694,1
694,2
694,3
694,4
694,5
694,6
694,7
694,8
694,9
694,16
694,17
694,18
694,19
694,20
694,21
694,22
694,23
694,24
694,25
694,26
694,27
694,28
694,31
694,32
694,33
694,34
694,35
694,36
694,37
694,38
694,39
694,40
694,41
694,42
694,43
694,44
694,45
694,46
694,70
694,79
694,80
694,81
694,82
694,83
694,86
694,87
694,88
694,89
694,90
694,91
694,92
694,93
694,94
694,95
694,96
694,97
694,98
694,99
694,100
694,101
694,102
694,103
694,104
694,105
694,106
694,107
694,108
694,109
694,110
694,111
694,112
694,113
694,114
694,115
694,116
694,117
694,118
694,119
694,126
694,146
694,147
694,156
694,157
694,158
694,159
694,160
694,161
694,162
694,163
694,164
694,165
694,166
694,167
694,168
694,169
694,176
694,177
694,178
694,179
694,180
694,181
694,182
694,183
694,184
694,185
694,186
694,187
694,188
694,189
694,190
694,191
694,192
694,193
694,200
694,201
694,202
694,214
694,215
694,216
694,217
694,218
694,219
694,220
694,232
694,233
694,236
694,237
694,238
694,239
694,240
694,241
694,242
694,243
694,244
694,245
694,246
694,248
