user_id,event_id
626,1
626,2
626,3
626,4
626,5
626,6
626,7
626,8
626,9
626,16
626,17
626,18
626,19
626,20
626,21
626,22
626,23
626,24
626,25
626,26
626,27
626,28
626,31
626,32
626,33
626,34
626,35
626,36
626,37
626,38
626,39
626,40
626,41
626,42
626,43
626,44
626,45
626,46
626,70
626,79
626,80
626,81
626,82
626,83
626,86
626,87
626,88
626,89
626,90
626,91
626,92
626,93
626,94
626,95
626,96
626,97
626,98
626,99
626,100
626,101
626,102
626,103
626,104
626,105
626,106
626,107
626,108
626,109
626,110
626,111
626,112
626,113
626,114
626,115
626,116
626,117
626,118
626,119
626,126
626,146
626,147
626,156
626,157
626,158
626,159
626,160
626,161
626,162
626,163
626,164
626,165
626,166
626,167
626,168
626,169
626,176
626,177
626,178
626,179
626,180
626,181
626,182
626,183
626,184
626,185
626,186
626,187
626,188
626,189
626,190
626,191
626,192
626,193
626,200
626,201
626,202
626,214
626,215
626,216
626,217
626,218
626,219
626,220
626,232
626,233
626,236
626,237
626,238
626,239
626,240
626,241
626,242
626,243
626,244
626,245
626,246
626,248
