user_id,event_id
476,1
476,2
476,3
476,4
476,5
476,6
476,7
476,8
476,9
476,16
476,17
476,18
476,19
476,20
476,21
476,22
476,23
476,24
476,25
476,26
476,27
476,28
476,31
476,32
476,33
476,34
476,35
476,36
476,37
476,38
476,39
476,40
476,41
476,42
476,43
476,44
476,45
476,46
476,70
476,79
476,80
476,81
476,82
476,83
476,86
476,87
476,88
476,89
476,90
476,91
476,92
476,93
476,94
476,95
476,96
476,97
476,98
476,99
476,100
476,101
476,102
476,103
476,104
476,105
476,106
476,107
476,108
476,109
476,110
476,111
476,112
476,113
476,114
476,115
476,116
476,117
476,118
476,119
476,126
476,146
476,147
476,156
476,157
476,158
476,159
476,160
476,161
476,162
476,163
476,164
476,165
476,166
476,167
476,168
476,169
476,176
476,177
476,178
476,179
476,180
476,181
476,182
476,183
476,184
476,185
476,186
476,187
476,188
476,189
476,190
476,191
476,192
476,193
476,200
476,201
476,202
476,214
476,215
476,216
476,217
476,218
476,219
476,220
476,232
476,233
476,236
476,237
476,238
476,239
476,240
476,241
476,242
476,243
476,244
476,245
476,246
476,248
