user_id,event_id
510,1
510,2
510,3
510,4
510,5
510,6
510,7
510,8
510,9
510,16
510,17
510,18
510,19
510,20
510,21
510,22
510,23
510,24
510,25
510,26
510,27
510,28
510,31
510,32
510,33
510,34
510,35
510,36
510,37
510,38
510,39
510,40
510,41
510,42
510,43
510,44
510,45
510,46
510,70
510,79
510,80
510,81
510,82
510,83
510,86
510,87
510,88
510,89
510,90
510,91
510,92
510,93
510,94
510,95
510,96
510,97
510,98
510,99
510,100
510,101
510,102
510,103
510,104
510,105
510,106
510,107
510,108
510,109
510,110
510,111
510,112
510,113
510,114
510,115
510,116
510,117
510,118
510,119
510,126
510,146
510,147
510,156
510,157
510,158
510,159
510,160
510,161
510,162
510,163
510,164
510,165
510,166
510,167
510,168
510,169
510,176
510,177
510,178
510,179
510,180
510,181
510,182
510,183
510,184
510,185
510,186
510,187
510,188
510,189
510,190
510,191
510,192
510,193
510,200
510,201
510,202
510,214
510,215
510,216
510,217
510,218
510,219
510,220
510,232
510,233
510,236
510,237
510,238
510,239
510,240
510,241
510,242
510,243
510,244
510,245
510,246
510,248
