user_id,event_id
1106,1
1106,2
1106,3
1106,4
1106,5
1106,6
1106,7
1106,8
1106,9
1106,16
1106,17
1106,18
1106,19
1106,20
1106,21
1106,22
1106,23
1106,24
1106,25
1106,26
1106,27
1106,28
1106,31
1106,32
1106,33
1106,34
1106,35
1106,36
1106,37
1106,38
1106,39
1106,40
1106,41
1106,42
1106,43
1106,44
1106,45
1106,46
1106,70
1106,79
1106,80
1106,81
1106,82
1106,83
1106,86
1106,87
1106,88
1106,89
1106,90
1106,91
1106,92
1106,93
1106,94
1106,95
1106,96
1106,97
1106,98
1106,99
1106,100
1106,101
1106,102
1106,103
1106,104
1106,105
1106,106
1106,107
1106,108
1106,109
1106,110
1106,111
1106,112
1106,113
1106,114
1106,115
1106,116
1106,117
1106,118
1106,119
1106,126
1106,146
1106,147
1106,156
1106,157
1106,158
1106,159
1106,160
1106,161
1106,162
1106,163
1106,164
1106,165
1106,166
1106,167
1106,168
1106,169
1106,176
1106,177
1106,178
1106,179
1106,180
1106,181
1106,182
1106,183
1106,184
1106,185
1106,186
1106,187
1106,188
1106,189
1106,190
1106,191
1106,192
1106,193
1106,200
1106,201
1106,202
1106,214
1106,215
1106,216
1106,217
1106,218
1106,219
1106,220
1106,232
1106,233
1106,236
1106,237
1106,238
1106,239
1106,240
1106,241
1106,242
1106,243
1106,244
1106,245
1106,246
1106,248
