user_id,event_id
755,1
755,2
755,3
755,4
755,5
755,6
755,7
755,8
755,9
755,16
755,17
755,18
755,19
755,20
755,21
755,22
755,23
755,24
755,25
755,26
755,27
755,28
755,31
755,32
755,33
755,34
755,35
755,36
755,37
755,38
755,39
755,40
755,41
755,42
755,43
755,44
755,45
755,46
755,70
755,79
755,80
755,81
755,82
755,83
755,86
755,87
755,88
755,89
755,90
755,91
755,92
755,93
755,94
755,95
755,96
755,97
755,98
755,99
755,100
755,101
755,102
755,103
755,104
755,105
755,106
755,107
755,108
755,109
755,110
755,111
755,112
755,113
755,114
755,115
755,116
755,117
755,118
755,119
755,126
755,146
755,147
755,156
755,157
755,158
755,159
755,160
755,161
755,162
755,163
755,164
755,165
755,166
755,167
755,168
755,169
755,176
755,177
755,178
755,179
755,180
755,181
755,182
755,183
755,184
755,185
755,186
755,187
755,188
755,189
755,190
755,191
755,192
755,193
755,200
755,201
755,202
755,214
755,215
755,216
755,217
755,218
755,219
755,220
755,232
755,233
755,236
755,237
755,238
755,239
755,240
755,241
755,242
755,243
755,244
755,245
755,246
755,248
