user_id,event_id
502,1
502,2
502,3
502,4
502,5
502,6
502,7
502,8
502,9
502,16
502,17
502,18
502,19
502,20
502,21
502,22
502,23
502,24
502,25
502,26
502,27
502,28
502,31
502,32
502,33
502,34
502,35
502,36
502,37
502,38
502,39
502,40
502,41
502,42
502,43
502,44
502,45
502,46
502,70
502,79
502,80
502,81
502,82
502,83
502,86
502,87
502,88
502,89
502,90
502,91
502,92
502,93
502,94
502,95
502,96
502,97
502,98
502,99
502,100
502,101
502,102
502,103
502,104
502,105
502,106
502,107
502,108
502,109
502,110
502,111
502,112
502,113
502,114
502,115
502,116
502,117
502,118
502,119
502,126
502,146
502,147
502,156
502,157
502,158
502,159
502,160
502,161
502,162
502,163
502,164
502,165
502,166
502,167
502,168
502,169
502,176
502,177
502,178
502,179
502,180
502,181
502,182
502,183
502,184
502,185
502,186
502,187
502,188
502,189
502,190
502,191
502,192
502,193
502,200
502,201
502,202
502,214
502,215
502,216
502,217
502,218
502,219
502,220
502,232
502,233
502,236
502,237
502,238
502,239
502,240
502,241
502,242
502,243
502,244
502,245
502,246
502,248
