user_id,event_id
481,1
481,2
481,3
481,4
481,5
481,6
481,7
481,8
481,9
481,16
481,17
481,18
481,19
481,20
481,21
481,22
481,23
481,24
481,25
481,26
481,27
481,28
481,31
481,32
481,33
481,34
481,35
481,36
481,37
481,38
481,39
481,40
481,41
481,42
481,43
481,44
481,45
481,46
481,70
481,79
481,80
481,81
481,82
481,83
481,86
481,87
481,88
481,89
481,90
481,91
481,92
481,93
481,94
481,95
481,96
481,97
481,98
481,99
481,100
481,101
481,102
481,103
481,104
481,105
481,106
481,107
481,108
481,109
481,110
481,111
481,112
481,113
481,114
481,115
481,116
481,117
481,118
481,119
481,126
481,146
481,147
481,156
481,157
481,158
481,159
481,160
481,161
481,162
481,163
481,164
481,165
481,166
481,167
481,168
481,169
481,176
481,177
481,178
481,179
481,180
481,181
481,182
481,183
481,184
481,185
481,186
481,187
481,188
481,189
481,190
481,191
481,192
481,193
481,200
481,201
481,202
481,214
481,215
481,216
481,217
481,218
481,219
481,220
481,232
481,233
481,236
481,237
481,238
481,239
481,240
481,241
481,242
481,243
481,244
481,245
481,246
481,248
